ZIPCODE,Avg Gross Income,Lat,Long,JSON-style lat/lon/money
38924,8620,33.309896,-90.21172,"33.309896, -90.21172, 8620"
38925,28853,33.645396,-89.65893,"33.645396, -89.65893, 28853"
38927,15421,34.135098,-90.01821,"34.135098, -90.01821, 15421"
38928,10560,33.857538,-90.30001,"33.857538, -90.30001, 10560"
38929,15757,33.748508,-89.54482,"33.748508, -89.54482, 15757"
38930,350513,33.528734,-90.17663,"33.528734, -90.17663, 350513"
38940,28875,33.742886,-89.99349,"33.742886, -89.99349, 28875"
38941,56763,33.492412,-90.3243,"33.492412, -90.3243, 56763"
38943,13122,33.523907,-89.84901,"33.523907, -89.84901, 13122"
38944,6015,33.763479,-90.32393,"33.763479, -90.32393, 6015"
38948,27987,34.082634,-89.89819,"34.082634, -89.89819, 27987"
38950,3381,33.753716,-90.18159,"33.753716, -90.18159, 3381"
38951,11613,33.968398,-89.30308,"33.968398, -89.30308, 11613"
38952,11224,33.63788,-90.33746,"33.63788, -90.33746, 11224"
38953,8704,33.910734,-89.93012,"33.910734, -89.93012, 8704"
38954,15314,33.417028,-90.21318,"33.417028, -90.21318, 15314"
38961,11242,33.973722,-89.88636,"33.973722, -89.88636, 11242"
38963,16200,34.015686,-90.39034,"34.015686, -90.39034, 16200"
38965,130774,34.148775,-89.62882,"34.148775, -89.62882, 130774"
38967,104595,33.481491,-89.73155,"33.481491, -89.73155, 104595"
39038,86533,33.165359,-90.50127,"33.165359, -90.50127, 86533"
39039,39478,32.832943,-90.21951,"32.832943, -90.21951, 39478"
39040,53534,32.639989,-90.40856,"32.639989, -90.40856, 53534"
39041,57726,32.39336,-90.47024,"32.39336, -90.47024, 57726"
39042,779633,32.237742,-89.93514,"32.237742, -89.93514, 779633"
39044,53631,32.01965,-89.9742,"32.01965, -89.9742, 53631"
39045,14946,32.791408,-89.82958,"32.791408, -89.82958, 14946"
39046,418584,32.618475,-90.01041,"32.618475, -90.01041, 418584"
39047,1090389,32.39705,-89.98466,"32.39705, -89.98466, 1090389"
39051,232853,32.785139,-89.50644,"32.785139, -89.50644, 232853"
39054,8315,32.804592,-90.92611,"32.804592, -90.92611, 8315"
39056,611086,32.347295,-90.33224,"32.347295, -90.33224, 611086"
39057,26729,32.486525,-89.28431,"32.486525, -89.28431, 26729"
39059,177111,31.985052,-90.3633,"31.985052, -90.3633, 177111"
39063,35120,33.102777,-89.87579,"33.102777, -89.87579, 35120"
39066,73349,32.295098,-90.60286,"32.295098, -90.60286, 73349"
39067,16875,33.127907,-89.46704,"33.127907, -89.46704, 16875"
39069,58276,31.707145,-91.05349,"31.707145, -91.05349, 58276"
39071,131447,32.560845,-90.31338,"32.560845, -90.31338, 131447"
39073,357341,32.125628,-90.10964,"32.125628, -90.10964, 357341"
39074,198778,32.379693,-89.46552,"32.379693, -89.46552, 198778"
39078,10060,31.869093,-90.17798,"31.869093, -90.17798, 10060"
39079,19219,32.940348,-89.89824,"32.940348, -89.89824, 19219"
39082,19796,31.946357,-90.13324,"31.946357, -90.13324, 19796"
39083,136167,31.841281,-90.42995,"31.841281, -90.42995, 136167"
39086,20494,31.983753,-90.79058,"31.983753, -90.79058, 20494"
39088,3741,32.753234,-90.73846,"32.753234, -90.73846, 3741"
39090,199111,33.038079,-89.56318,"33.038079, -89.56318, 199111"
39092,44271,32.330717,-89.33827,"32.330717, -89.33827, 44271"
39094,51169,32.595179,-89.6311,"32.595179, -89.6311, 51169"
39095,81599,33.114291,-90.08221,"33.114291, -90.08221, 81599"
39096,25272,31.825143,-91.07877,"31.825143, -91.07877, 25272"
39097,10687,32.984428,-90.58503,"32.984428, -90.58503, 10687"
39108,23198,33.169445,-89.33038,"33.169445, -89.33038, 23198"
39110,1600595,32.484979,-90.11552,"32.484979, -90.11552, 1600595"
39111,150001,31.880229,-89.72086,"31.880229, -89.72086, 150001"
39114,143728,31.948527,-89.84256,"31.948527, -89.84256, 143728"
39116,46406,31.881155,-89.55099,"31.881155, -89.55099, 46406"
39117,141250,32.313881,-89.66509,"32.313881, -89.66509, 141250"
39119,73384,31.757725,-89.65851,"31.757725, -89.65851, 73384"
39120,463712,31.535545,-91.35434,"31.535545, -91.35434, 463712"
39140,34442,31.738817,-89.97045,"31.738817, -89.97045, 34442"
39144,14092,31.834496,-90.80341,"31.834496, -90.80341, 14092"
39145,89303,32.335063,-89.80491,"32.335063, -89.80491, 89303"
39146,32224,32.877746,-89.97586,"32.877746, -89.97586, 32224"
39149,20158,31.852006,-89.99076,"31.852006, -89.99076, 20158"
39150,77546,31.970308,-90.97911,"31.970308, -90.97911, 77546"
39152,16491,32.220895,-89.57038,"32.220895, -89.57038, 16491"
39153,56493,32.035356,-89.49748,"32.035356, -89.49748, 56493"
39154,200860,32.230592,-90.45709,"32.230592, -90.45709, 200860"
39156,12489,32.524981,-90.779,"32.524981, -90.779, 12489"
39157,861672,32.420814,-90.13134,"32.420814, -90.13134, 861672"
39159,38446,32.811181,-90.97713,"32.811181, -90.97713, 38446"
39160,35004,33.002813,-89.75296,"33.002813, -89.75296, 35004"
39162,4107,32.629834,-90.64376,"32.629834, -90.64376, 4107"
39166,6373,33.062845,-90.50034,"33.062845, -90.50034, 6373"
39168,93744,31.816868,-89.41533,"31.816868, -89.41533, 93744"
39169,26064,33.136434,-90.27065,"33.136434, -90.27065, 26064"
39170,234595,32.119511,-90.32859,"32.119511, -90.32859, 234595"
39175,72789,32.105647,-90.61749,"32.105647, -90.61749, 72789"
39176,28131,33.317882,-89.733,"33.317882, -89.733, 28131"
39179,15123,32.806703,-90.08908,"32.806703, -90.08908, 15123"
39180,601082,32.292761,-90.87184,"32.292761, -90.87184, 601082"
39183,297238,32.386653,-90.84485,"32.386653, -90.84485, 297238"
39189,45301,32.601899,-89.42078,"32.601899, -89.42078, 45301"
39191,130183,31.714881,-90.39667,"31.714881, -90.39667, 130183"
39192,22776,33.194928,-89.76284,"33.194928, -89.76284, 22776"
39194,1124826,32.855811,-90.4497,"32.855811, -90.4497, 1124826"
39201,33613,32.292396,-90.18328,"32.292396, -90.18328, 33613"
39202,156908,32.313595,-90.17688,"32.313595, -90.17688, 156908"
39203,51198,32.308695,-90.19915,"32.308695, -90.19915, 51198"
39204,194249,32.284829,-90.22778,"32.284829, -90.22778, 194249"
39206,385026,32.365794,-90.17182,"32.365794, -90.17182, 385026"
39208,501142,32.280746,-90.10708,"32.280746, -90.10708, 501142"
39209,332897,32.325512,-90.25709,"32.325512, -90.25709, 332897"
39211,967187,32.370544,-90.1297,"32.370544, -90.1297, 967187"
39212,452636,32.234627,-90.26331,"32.234627, -90.26331, 452636"
39213,262394,32.356489,-90.2106,"32.356489, -90.2106, 262394"
39216,218986,32.334738,-90.16933,"32.334738, -90.16933, 218986"
39218,120912,32.230408,-90.16213,"32.230408, -90.16213, 120912"
39232,223358,32.311287,-90.397157,"32.311287, -90.397157, 223358"
39272,259594,32.311287,-90.397157,"32.311287, -90.397157, 259594"
39301,354511,32.339004,-88.6596,"32.339004, -88.6596, 354511"
39305,539235,32.439945,-88.70918,"32.439945, -88.70918, 539235"
39307,176252,32.358891,-88.7494,"32.358891, -88.7494, 176252"
39320,39464,32.535472,-88.72639,"32.535472, -88.72639, 39464"
39322,27512,31.574589,-88.53326,"31.574589, -88.53326, 27512"
39323,20152,32.315069,-88.91687,"32.315069, -88.91687, 20152"
39325,127772,32.553716,-88.86736,"32.553716, -88.86736, 127772"
39326,10877,32.578591,-88.66152,"32.578591, -88.66152, 10877"
39327,64917,32.444821,-89.11703,"32.444821, -89.11703, 64917"
39328,53566,32.744445,-88.69959,"32.744445, -88.69959, 53566"
39330,51788,32.170432,-88.83866,"32.170432, -88.83866, 51788"
39332,31125,32.314553,-89.01461,"32.314553, -89.01461, 31125"
39335,53070,32.517145,-88.51801,"32.517145, -88.51801, 53070"
39336,17415,32.307815,-89.26169,"32.307815, -89.26169, 17415"
39337,29458,32.527955,-88.9952,"32.527955, -88.9952, 29458"
39338,39933,32.108768,-89.23675,"32.108768, -89.23675, 39933"
39339,221620,33.109635,-89.02849,"33.109635, -89.02849, 221620"
39341,84321,33.115598,-88.58159,"33.115598, -88.58159, 84321"
39342,39360,32.336743,-88.616297,"32.336743, -88.616297, 39360"
39345,87650,32.317298,-89.14483,"32.317298, -89.14483, 87650"
39346,30256,32.957794,-89.0821,"32.957794, -89.0821, 30256"
39347,22617,32.042598,-88.91588,"32.042598, -88.91588, 22617"
39348,5995,32.026165,-89.03762,"32.026165, -89.03762, 5995"
39350,365957,32.776368,-89.12788,"32.776368, -89.12788, 365957"
39352,9360,32.678923,-88.49952,"32.678923, -88.49952, 9360"
39354,21537,32.873605,-88.84028,"32.873605, -88.84028, 21537"
39355,111469,32.057969,-88.67069,"32.057969, -88.67069, 111469"
39356,11380,32.154808,-89.03624,"32.154808, -89.03624, 11380"
39358,17842,32.838485,-88.48707,"32.838485, -88.48707, 17842"
39360,50321,31.863493,-88.74923,"31.863493, -88.74923, 50321"
39361,14170,32.985613,-88.57464,"32.985613, -88.57464, 14170"
39362,37128,31.415048,-88.531,"31.415048, -88.531, 37128"
39363,22999,32.134826,-88.78589,"32.134826, -88.78589, 22999"
39364,45701,32.420314,-88.52234,"32.420314, -88.52234, 45701"
39365,106909,32.588341,-89.13047,"32.588341, -89.13047, 106909"
39366,15120,31.931474,-88.922,"31.931474, -88.922, 15120"
39367,248454,31.688901,-88.65623,"31.688901, -88.65623, 248454"
39401,522195,31.285508,-89.2799,"31.285508, -89.2799, 522195"
39402,1053612,31.325437,-89.37926,"31.325437, -89.37926, 1053612"
39421,41953,31.490798,-89.72655,"31.490798, -89.72655, 41953"
39422,95131,31.969813,-89.27645,"31.969813, -89.27645, 95131"
39423,33530,31.176725,-88.91223,"31.176725, -88.91223, 33530"
39425,23710,31.059327,-89.09164,"31.059327, -89.09164, 23710"
39426,296320,30.641521,-89.65929,"30.641521, -89.65929, 296320"
39427,16533,31.49616,-89.83579,"31.49616, -89.83579, 16533"
39428,141089,31.651487,-89.56525,"31.651487, -89.56525, 141089"
39429,291062,31.255242,-89.79264,"31.255242, -89.79264, 291062"
39437,215030,31.588327,-89.21431,"31.588327, -89.21431, 215030"
39439,58581,31.86883,-89.00323,"31.86883, -89.00323, 58581"
39440,293534,31.701492,-89.1393,"31.701492, -89.1393, 293534"
39443,396186,31.719947,-89.11948,"31.719947, -89.11948, 396186"
39451,71646,31.162188,-88.60093,"31.162188, -88.60093, 71646"
39452,447636,30.873353,-88.58869,"30.873353, -88.58869, 447636"
39455,126592,31.035015,-89.49561,"31.035015, -89.49561, 126592"
39456,22811,31.072789,-88.80915,"31.072789, -88.80915, 22811"
39459,58287,31.496211,-89.30503,"31.496211, -89.30503, 58287"
39461,11771,31.176281,-88.72248,"31.176281, -88.72248, 11771"
39462,16603,31.215709,-89.04494,"31.215709, -89.04494, 16603"
39464,36431,31.487531,-89.05842,"31.487531, -89.05842, 36431"
39465,408988,31.358823,-89.2279,"31.358823, -89.2279, 408988"
39466,431004,30.52798,-89.66611,"30.52798, -89.66611, 431004"
39470,185816,30.810936,-89.56435,"30.810936, -89.56435, 185816"
39474,83665,31.605946,-89.86086,"31.605946, -89.86086, 83665"
39475,240464,31.165903,-89.41323,"31.165903, -89.41323, 240464"
39476,112252,31.355717,-88.85881,"31.355717, -88.85881, 112252"
39478,32660,31.054236,-89.85553,"31.054236, -89.85553, 32660"
39479,96457,31.543388,-89.4648,"31.543388, -89.4648, 96457"
39480,44674,31.726898,-89.30528,"31.726898, -89.30528, 44674"
39481,31373,31.857399,-89.2469,"31.857399, -89.2469, 31373"
39482,169176,31.376358,-89.58558,"31.376358, -89.58558, 169176"
39483,90872,31.218509,-89.90761,"31.218509, -89.90761, 90872"
39501,261640,30.380597,-89.09626,"30.380597, -89.09626, 261640"
39503,872787,30.461786,-89.10381,"30.461786, -89.10381, 872787"
39507,369004,30.397044,-89.03998,"30.397044, -89.03998, 369004"
39520,200593,30.304327,-89.40705,"30.304327, -89.40705, 200593"
39525,241975,30.382544,-89.36958,"30.382544, -89.36958, 241975"
39530,125939,30.399148,-88.88917,"30.399148, -88.88917, 125939"
39531,328280,30.405831,-88.96219,"30.405831, -88.96219, 328280"
39532,699347,30.462388,-88.93293,"30.462388, -88.93293, 699347"
39540,151942,30.444267,-88.899207,"30.444267, -88.899207, 151942"
39553,345658,30.400599,-88.65092,"30.400599, -88.65092, 345658"
39556,117387,30.429334,-89.43471,"30.429334, -89.43471, 117387"
39560,374770,30.356147,-89.16346,"30.356147, -89.16346, 374770"
39561,28392,30.704034,-89.15395,"30.704034, -89.15395, 28392"
39562,319435,30.522009,-88.50312,"30.522009, -88.50312, 319435"
39563,218345,30.410999,-88.52514,"30.410999, -88.52514, 218345"
39564,931045,30.403286,-88.77565,"30.403286, -88.77565, 931045"
39565,420771,30.566715,-88.76018,"30.566715, -88.76018, 420771"
39567,226760,30.362203,-88.5469,"30.362203, -88.5469, 226760"
39571,291344,30.371623,-89.27038,"30.371623, -89.27038, 291344"
39572,17129,30.249994,-89.60493,"30.249994, -89.60493, 17129"
39573,136055,30.710795,-89.09325,"30.710795, -89.09325, 136055"
39574,216415,30.600244,-89.11948,"30.600244, -89.11948, 216415"
39576,92543,30.289646,-89.38349,"30.289646, -89.38349, 92543"
39577,159271,30.94336,-89.17912,"30.94336, -89.17912, 159271"
39581,183328,30.36298,-88.52901,"30.36298, -88.52901, 183328"
39601,375245,31.574319,-90.45029,"31.574319, -90.45029, 375245"
39629,105658,31.441613,-90.45281,"31.441613, -90.45281, 105658"
39630,12624,31.463533,-90.84522,"31.463533, -90.84522, 12624"
39631,47515,31.078189,-91.07723,"31.078189, -91.07723, 47515"
39633,12666,31.296257,-91.12921,"31.296257, -91.12921, 12666"
39638,45510,31.206278,-90.9959,"31.206278, -90.9959, 45510"
39641,68068,31.363848,-90.17457,"31.363848, -90.17457, 68068"
39643,19851,31.231448,-90.02263,"31.231448, -90.02263, 19851"
39645,76757,31.148177,-90.79859,"31.148177, -90.79859, 76757"
39647,18832,31.509919,-90.69788,"31.509919, -90.69788, 18832"
39648,266332,31.225598,-90.43327,"31.225598, -90.43327, 266332"
39652,101465,31.117097,-90.45287,"31.117097, -90.45287, 101465"
39653,53334,31.461337,-90.89208,"31.461337, -90.89208, 53334"
39654,95489,31.544331,-90.1213,"31.544331, -90.1213, 95489"
39656,12929,31.458217,-89.93268,"31.458217, -89.93268, 12929"
39657,36371,31.028259,-90.4588,"31.028259, -90.4588, 36371"
39661,36994,31.487982,-91.08403,"31.487982, -91.08403, 36994"
39662,22798,31.40227,-90.26002,"31.40227, -90.26002, 22798"
39663,38348,31.590797,-90.00583,"31.590797, -90.00583, 38348"
39664,35305,31.328058,-90.67792,"31.328058, -90.67792, 35305"
39665,14829,31.643751,-90.20776,"31.643751, -90.20776, 14829"
39666,184986,31.292262,-90.45228,"31.292262, -90.45228, 184986"
39667,171554,31.131018,-90.12856,"31.131018, -90.12856, 171554"
39668,8617,31.668442,-90.76317,"31.668442, -90.76317, 8617"
39669,76791,31.120979,-91.35511,"31.120979, -91.35511, 76791"
39701,167666,33.492107,-88.43746,"33.492107, -88.43746, 167666"
39702,340383,33.463004,-88.35574,"33.463004, -88.35574, 340383"
39705,337845,33.581599,-88.43297,"33.581599, -88.43297, 337845"
39730,168338,33.833689,-88.55463,"33.833689, -88.55463, 168338"
39735,58668,33.371974,-89.17616,"33.371974, -89.17616, 58668"
39737,4166,33.648956,-89.334234,"33.648956, -89.334234, 4166"
39739,32894,33.243098,-88.60228,"33.243098, -88.60228, 32894"
39740,100390,33.752213,-88.30989,"33.752213, -88.30989, 100390"
39741,20379,33.67341,-88.87957,"33.67341, -88.87957, 20379"
39743,23881,33.313523,-88.62721,"33.313523, -88.62721, 23881"
39744,86590,33.577688,-89.3028,"33.577688, -89.3028, 86590"
39745,13669,33.312695,-89.41628,"33.312695, -89.41628, 13669"
39746,52760,33.743856,-88.42703,"33.743856, -88.42703, 52760"
39747,22795,33.413657,-89.56261,"33.413657, -89.56261, 22795"
39750,33557,33.596326,-89.07609,"33.596326, -89.07609, 33557"
39751,19377,33.702318,-89.05064,"33.702318, -89.05064, 19377"
39752,35187,33.54549,-89.13632,"33.54549, -89.13632, 35187"
39755,14873,33.608062,-88.9596,"33.608062, -88.9596, 14873"
39756,21269,33.786542,-88.72404,"33.786542, -88.72404, 21269"
39759,623971,33.450215,-88.82383,"33.450215, -88.82383, 623971"
39766,42347,33.615277,-88.31031,"33.615277, -88.31031, 42347"
39767,9774,33.463558,-89.46705,"33.463558, -89.46705, 9774"
39769,29752,33.333797,-89.01361,"33.333797, -89.01361, 29752"
39772,20354,33.321345,-89.32063,"33.321345, -89.32063, 20354"
39773,246643,33.619058,-88.64686,"33.619058, -88.64686, 246643"
39776,23004,33.779165,-89.03949,"33.779165, -89.03949, 23004"
0,136393018,#N/A,#N/A,#N/A
63005,1556286,38.646981,-90.63155,"38.646981, -90.63155, 1556286"
63010,817880,38.42727,-90.38515,"38.42727, -90.38515, 817880"
63011,1372755,38.601403,-90.55209,"38.601403, -90.55209, 1372755"
63012,251712,38.337458,-90.42316,"38.337458, -90.42316, 251712"
63013,35639,38.415995,-91.1603,"38.415995, -91.1603, 35639"
63014,14422,38.654011,-91.33928,"38.654011, -91.33928, 14422"
63015,45293,38.401406,-90.74276,"38.401406, -90.74276, 45293"
63016,163973,38.352825,-90.63595,"38.352825, -90.63595, 163973"
63017,2407237,38.647023,-90.53918,"38.647023, -90.53918, 2407237"
63019,86454,38.226997,-90.38215,"38.226997, -90.38215, 86454"
63020,361771,38.120303,-90.55426,"38.120303, -90.55426, 361771"
63021,2044387,38.576253,-90.53117,"38.576253, -90.53117, 2044387"
63023,97136,38.280328,-90.70519,"38.280328, -90.70519, 97136"
63025,543169,38.494203,-90.61304,"38.494203, -90.61304, 543169"
63026,1264787,38.502854,-90.46088,"38.502854, -90.46088, 1264787"
63028,578400,38.187767,-90.4077,"38.187767, -90.4077, 578400"
63030,5296,38.129238,-90.74342,"38.129238, -90.74342, 5296"
63031,1043249,38.8016,-90.33662,"38.8016, -90.33662, 1043249"
63033,859814,38.79505,-90.28578,"38.79505, -90.28578, 859814"
63034,565846,38.832863,-90.29051,"38.832863, -90.29051, 565846"
63036,20242,37.97861,-90.34637,"37.97861, -90.34637, 20242"
63037,54263,38.412764,-91.3246,"38.412764, -91.3246, 54263"
63038,420834,38.578703,-90.66508,"38.578703, -90.66508, 420834"
63039,17980,38.499489,-90.83398,"38.499489, -90.83398, 17980"
63040,331820,38.575835,-90.61878,"38.575835, -90.61878, 331820"
63041,9880,38.262811,-90.77513,"38.262811, -90.77513, 9880"
63042,384013,38.7785,-90.37005,"38.7785, -90.37005, 384013"
63043,580135,38.725331,-90.44451,"38.725331, -90.44451, 580135"
63044,261210,38.757318,-90.42335,"38.757318, -90.42335, 261210"
63048,75174,38.261863,-90.3902,"38.261863, -90.3902, 75174"
63049,408992,38.473921,-90.52696,"38.473921, -90.52696, 408992"
63050,345282,38.259946,-90.5666,"38.259946, -90.5666, 345282"
63051,284779,38.405287,-90.57059,"38.405287, -90.57059, 284779"
63052,634785,38.385265,-90.40339,"38.385265, -90.40339, 634785"
63055,72214,38.535934,-90.84698,"38.535934, -90.84698, 72214"
63056,40023,38.404826,-91.22652,"38.404826, -91.22652, 40023"
63060,42813,38.247062,-90.85642,"38.247062, -90.85642, 42813"
63068,108224,38.558836,-91.24469,"38.558836, -91.24469, 108224"
63069,351702,38.482353,-90.73892,"38.482353, -90.73892, 351702"
63070,126643,38.279016,-90.40862,"38.279016, -90.40862, 126643"
63071,12706,38.137345,-90.83168,"38.137345, -90.83168, 12706"
63072,67051,38.369435,-90.81792,"38.369435, -90.81792, 67051"
63074,248708,38.727184,-90.38551,"38.727184, -90.38551, 248708"
63077,190160,38.336093,-90.98902,"38.336093, -90.98902, 190160"
63080,228114,38.200244,-91.14089,"38.200244, -91.14089, 228114"
63084,346159,38.434806,-91.00353,"38.434806, -91.00353, 346159"
63087,17921,38.024849,-90.44667,"38.024849, -90.44667, 17921"
63088,216603,38.553253,-90.49157,"38.553253, -90.49157, 216603"
63089,127623,38.46292,-90.88421,"38.46292, -90.88421, 127623"
63090,575809,38.535499,-91.02348,"38.535499, -91.02348, 575809"
63091,22886,38.387446,-91.39332,"38.387446, -91.39332, 22886"
63101,305400,38.631551,-90.193,"38.631551, -90.193, 305400"
63102,57507,38.6352,-90.18702,"38.6352, -90.18702, 57507"
63103,137143,38.631451,-90.21415,"38.631451, -90.21415, 137143"
63104,434239,38.610701,-90.21362,"38.610701, -90.21362, 434239"
63105,2244673,38.645484,-90.32888,"38.645484, -90.32888, 2244673"
63106,80489,38.644451,-90.20636,"38.644451, -90.20636, 80489"
63107,91278,38.6628,-90.20949,"38.6628, -90.20949, 91278"
63108,699002,38.646201,-90.25435,"38.646201, -90.25435, 699002"
63109,753682,38.586052,-90.2941,"38.586052, -90.2941, 753682"
63110,343444,38.622601,-90.26182,"38.622601, -90.26182, 343444"
63111,225300,38.559302,-90.25174,"38.559302, -90.25174, 225300"
63112,329996,38.661351,-90.28434,"38.661351, -90.28434, 329996"
63113,115501,38.656701,-90.24397,"38.656701, -90.24397, 115501"
63114,587544,38.702651,-90.36109,"38.702651, -90.36109, 587544"
