avgIncome,LatM,LongM,LATB,LONGB,BankCount
51340,36.567521,-78.12176,,,
47212,36.732859,-77.99591,,,
34620,37.581656,-78.62058,,,
36305,37.191053,-78.2117,,,
35154,37.074876,-78.63263,,,
85488,36.806422,-78.46048,,,
91707,36.61665,-78.54018,,,
99852,37.173493,-78.11236,,,
11126,37.164981,-78.62592,,,
96168,37.529284,-78.49082,,,
25663,36.958048,-78.53403,,,
8030,36.909504,-78.00646,,,
17948,37.129269,-78.30107,,,
70445,36.925375,-78.11767,,,
81531,37.029877,-78.4643,,,
48803,36.678507,-78.08098,,,
4813,36.930088,-78.29215,,,
28054,37.097705,-78.37823,,,
46619,37.264896,-78.66558,,,
17186,37.094313,-78.77182,,,
28031,37.310203,-78.55359,,,
8255,37.017706,-78.73668,,,
7253,37.197072,-78.81694,,,
15892,36.780021,-78.62102,,,
37821,37.284087,-78.27559,,,
13723,36.913228,-78.63611,,,
12096,36.702863,-78.51218,,,
144103,36.733874,-78.17287,,,
56919,36.987595,-78.23285,,,
4233,36.848612,-78.59064,,,
15373,37.270637,-79.94155,,,
519460,37.305769,-79.92767,,,
80139,37.267137,-79.92645,,,
597025,37.236753,-79.93549,,,
363127,37.258787,-79.97816,,,
99661,37.272186,-79.95321,,,
327557,37.290886,-79.98256,,,
1396968,37.229786,-80.02477,,,
669789,37.341428,-79.95049,,,
30134,36.618824,-80.53102,,,
88138,36.677075,-79.70604,,,
163460,36.757893,-80.00161,,,
26522,37.146244,-80.12562,,,
848108,37.232027,-80.42127,,,
127331,37.373117,-79.79043,,,
139301,37.116716,-79.95528,,,
103605,37.532991,-79.68004,,,
40707,37.010772,-80.08111,,,
26366,36.586545,-79.64194,,,
35263,37.361962,-80.19485,,,
23092,37.040036,-80.2167,,,
609934,37.136013,-80.41222,,,
15092,36.580514,-80.4332,,,
27633,37.369313,-79.90303,,,
116615,36.720217,-79.91425,,,
29082,37.043459,-80.14868,,,
7341,36.625817,-80.13542,,,
129750,37.407301,-79.91761,,,
200085,37.107273,-80.67384,,,
39145,37.671394,-79.81681,,,
6695,37.287326,-80.62194,,,
63261,37.218668,-80.2335,,,
57945,36.901203,-80.0715,,,
35701,36.70487,-79.95681,,,
123851,37.512912,-79.87046,,,
138280,36.910051,-80.30871,,,
47423,37.014685,-79.75335,,,
92343,37.21556,-79.73922,,,
151868,37.180713,-79.76536,,,
21794,36.838473,-79.99093,,,
83951,37.107479,-79.53046,,,
7066,36.901524,-80.5936,,,
506738,36.696264,-79.86879,,,
28086,36.720001,-80.41975,,,
285608,37.145705,-79.64786,,,
35158,37.413397,-79.70789,,,
71398,37.331818,-80.80847,,,
74583,37.505033,-80.17302,,,
41750,37.325758,-80.47021,,,
36662,36.677978,-80.13511,,,
109041,37.291252,-80.73601,,,
63125,37.31803,-80.62267,,,
73075,36.947422,-79.63536,,,
27680,37.048647,-80.32048,,,
7813,37.010279,-79.47217,,,
338262,37.11979,-80.57325,,,
15260,37.38389,-80.81734,,,
125901,36.595224,-79.87353,,,
80235,37.011934,-80.41897,,,
10878,37.351691,-80.67726,,,
313772,36.980013,-79.88027,,,
898856,37.288807,-80.07821,,,
4523,36.985629,-79.53939,,,
71067,37.14374,-80.26233,,,
27533,36.590431,-80.03589,,,
5439,37.240021,-80.73083,,,
13358,36.734651,-79.94572,,,
121274,36.655575,-80.23909,,,
40914,37.357587,-79.66552,,,
212118,37.427597,-79.90595,,,
39844,37.024494,-79.69241,,,
394461,37.276218,-79.8524,,,
95789,37.068743,-79.74911,,,
19206,36.806528,-80.26895,,,
253294,36.606582,-82.18087,,,
455488,36.645419,-82.18137,,,
296762,36.728639,-82.00845,,,
311043,36.657812,-81.96207,,,
35564,36.919476,-82.78974,,,
4204,37.082275,-82.18978,,,
169542,36.851953,-82.77056,,,
10335,37.138489,-82.25643,,,
8385,36.627827,-82.96464,,,
84739,36.870051,-82.27792,,,
20805,36.968491,-82.1623,,,
19693,37.147222,-82.34369,,,
111212,37.153509,-82.44936,,,
126907,36.952634,-82.46657,,,
42486,36.624632,-81.76732,,,
11406,37.001752,-82.28089,,,
6202,37.107474,-82.12413,,,
37203,36.780481,-82.94428,,,
68480,36.70122,-82.79538,,,
12666,36.844539,-82.49147,,,
33642,36.62928,-83.48322,,,
14345,36.759614,-82.59473,,,
150205,36.642027,-82.58685,,,
42963,37.213189,-82.29759,,,
23347,36.658518,-82.42645,,,
72026,37.02264,-81.99859,,,
202420,36.687716,-83.15587,,,
9035,36.851769,-82.93593,,,
175857,36.876177,-82.11083,,,
6423,36.720381,-82.26093,,,
36340,36.741128,-82.41823,,,
6259,37.008665,-82.35244,,,
100129,36.942047,-82.63138,,,
68217,36.756705,-83.04178,,,
70413,37.10297,-82.59626,,,
28169,36.954936,-81.94252,,,
27376,36.65364,-83.34736,,,
4935,36.805965,-83.05467,,,
42806,36.943316,-82.33154,,,
23594,36.617348,-82.5666,,,
6016,36.59565,-81.59154,,,
212390,36.979817,-82.56963,,,
354434,37.053297,-80.7728,,,
27679,36.870607,-81.40497,,,
29669,36.837699,-80.85731,,,
15903,36.909335,-80.80411,,,
26054,37.183901,-81.17641,,,
59742,37.107412,-81.0571,,,
44256,36.609475,-80.67102,,,
9793,36.982193,-81.38945,,,
115016,36.776534,-81.65827,,,
10743,36.88091,-81.1992,,,
43653,36.973028,-80.79309,,,
14284,36.801489,-80.60492,,,
15979,36.729236,-81.2001,,,
32564,36.659171,-80.70387,,,
41577,36.721913,-81.00535,,,
261822,36.649548,-80.92683,,,
83718,36.772376,-81.7742,,,
141943,36.750353,-80.68706,,,
30360,36.958829,-80.65995,,,
55982,36.626454,-81.16554,,,
14621,36.809933,-80.99526,,,
7915,36.580074,-80.76311,,,
14461,36.708515,-80.52791,,,
231872,36.828526,-81.53045,,,
89479,36.933981,-80.92897,,,
74052,36.763059,-81.84774,,,
17876,36.597486,-81.37604,,,
17109,37.261609,-81.10659,,,
81141,36.889364,-81.28162,,,
83368,36.893445,-81.74825,,,
9087,36.813383,-81.19791,,,
20442,36.790265,-81.37541,,,
4065,37.000956,-81.54797,,,
15222,36.684567,-81.43411,,,
44014,36.853525,-80.52024,,,
57726,36.714663,-80.82602,,,
268051,36.947446,-81.09439,,,
709934,38.146216,-79.07625,,,
4512,38.521373,-79.58361,,,
129116,37.74078,-79.35038,,,
76470,38.252683,-79.17339,,,
108410,37.821088,-79.79619,,,
277571,37.772399,-80.02705,,,
22923,38.085244,-79.36209,,,
47291,38.167914,-78.84222,,,
6791,38.178513,-79.42701,,,
42747,37.871126,-79.29041,,,
19591,38.212067,-78.94563,,,
16340,37.997778,-79.48004,,,
46505,37.996542,-79.15354,,,
113441,38.255747,-78.8242,,,
51931,37.970734,-79.89283,,,
361275,37.794344,-79.47658,,,
7317,38.322663,-79.54418,,,
17308,38.042173,-79.28175,,,
37166,38.015153,-79.65065,,,
27923,38.374628,-79.63611,,,
61143,38.258308,-78.95941,,,
36016,38.310311,-78.80409,,,
43212,37.936577,-79.22828,,,
21218,37.912977,-79.39906,,,
9293,38.179715,-79.141332,,,
230952,38.01473,-79.02733,,,
32857,38.151767,-79.21998,,,
97623,38.19958,-78.99553,,,
17901,37.819652,-79.21508,,,
16500,38.103122,-79.81478,,,
7044,38.270442,-79.33402,,,
75856,38.290722,-78.92423,,,
4449,38.197757,-79.57766,,,
323069,37.390209,-79.16132,,,
726048,37.362109,-79.21525,,,
737401,37.440641,-79.20923,,,
129279,37.400275,-79.12597,,,
102560,37.127543,-79.27409,,,
35486,36.561396,-79.05268,,,
192900,37.616606,-79.08763,,,
183158,37.374688,-78.80585,,,
350534,37.339184,-79.52839,,,
31282,37.528701,-79.39812,,,
50624,36.725028,-79.35877,,,
56310,37.079385,-78.90765,,,
30737,36.631531,-78.63806,,,
17020,36.807043,-79.61864,,,
145504,36.836822,-79.45193,,,
24153,36.864697,-78.76019,,,
4698,37.486603,-79.30501,,,
89964,37.343394,-78.96433,,,
495674,36.622638,-79.39998,,,
505350,36.581085,-79.45027,,,
74020,36.710985,-79.48517,,,
138138,37.237928,-79.28268,,,
723970,37.366744,-79.29977,,,
29270,37.541726,-78.80777,,,
61922,37.142894,-79.05412,,,
36812,37.641788,-79.45652,,,
84213,37.361512,-79.3981,,,
117876,36.971021,-79.31787,,,
121143,36.774635,-78.93426,,,
8517,37.715293,-78.64175,,,
87686,37.071568,-79.2923,,,
14900,36.842686,-79.19748,,,
23398,36.726236,-79.26279,,,
15539,37.041512,-79.1278,,,
36415,37.133274,-79.37324,,,
296287,37.461272,-79.09364,,,
82333,37.576208,-79.26133,,,
70706,36.940538,-78.98017,,,
21553,37.650711,-79.55269,,,
20955,37.597531,-79.50659,,,
8525,36.589704,-78.66151,,,
96651,36.595244,-79.28647,,,
177781,37.268024,-79.11686,,,
31315,36.759749,-78.78547,,,
155413,37.806508,-78.48134,,,
222348,36.701855,-78.92008,,,
32455,37.320709,-78.91071,,,
29240,36.635902,-79.1968,,,
18692,36.782331,-79.1237,,,
30494,36.592597,-78.78207,,,
8989,37.638783,-78.71934,,,
8684,37.170062,-81.64412,,,
16290,37.371119,-82.1645,,,
208727,37.222548,-81.3367,,,
125005,37.055512,-81.76922,,,
15547,37.273973,-81.31688,,,
137768,37.296213,-82.05775,,,
32980,37.409883,-82.02317,,,
12633,37.214471,-81.78967,,,
9258,37.308652,-82.18593,,,
110513,37.155621,-81.49787,,,
20986,37.223011,-82.00538,,,
9222,37.250363,-81.89766,,,
78829,37.076801,-81.70519,,,
37979,37.136584,-81.89068,,,
99653,37.098588,-81.80607,,,
8986,37.14445,-81.99735,,,
30322,37.077291,-81.91973,,,
133963,37.113004,-81.50326,,,
58069,37.198005,-82.12193,,,
4372,37.226416,-81.86739,,,
191027502,#N/A,#N/A,,,
818298,47.303722,-122.26608,,,
556108,47.304221,-122.21602,,,
911503,47.311072,-122.31188,,,
3018475,47.618371,-122.20308,,,
998886,47.611021,-122.16858,,,
2207195,47.562975,-122.1526,,,
819912,47.610935,-122.14104,,,
1056111,47.609222,-122.1155,,,
217440,47.317802,-122.01479,,,
945615,47.751471,-122.20257,,,
1859578,47.84311,-122.20457,,,
276751,47.648232,-121.91265,,,
413705,47.7353,-121.96222,,,
984840,47.803668,-122.37096,,,
956032,47.790653,-122.22021,,,
608624,47.193729,-121.91915,,,
1224361,47.309021,-122.36178,,,
198508,47.565642,-121.88638,,,
1158185,47.821568,-122.33651,,,
1400313,47.522828,-122.02921,,,
776985,47.75287,-122.24736,,,
1061994,47.572401,-122.02065,,,
649554,47.369098,-122.192276,,,
882697,47.388461,-122.19644,,,
735732,47.388254,-122.25932,,,
2202150,47.67903,-122.1934,,,
1518543,47.71828,-122.19702,,,
919378,47.808816,-122.28394,,,
624687,47.848237,-122.28348,,,
1078106,47.381989,-122.03553,,,
764071,47.626571,-122.2328,,,
2626374,47.569271,-122.23233,,,
1368919,47.363382,-122.11451,,,
481499,47.790969,-122.30539,,,
518773,47.483057,-121.73254,,,
123221,47.26619,-122.24463,,,
120356,47.359414,-121.88657,,,
2819342,47.677471,-122.12138,,,
1127115,47.640972,-122.03318,,,
567340,47.467422,-122.21005,,,
995155,47.510739,-122.18372,,,
329835,47.432251,-121.803388,,,
1286077,47.448322,-122.14584,,,
1263904,47.493031,-122.14169,,,
581781,47.530639,-121.83053,,,
391675,47.416198,-122.46821,,,
1146307,47.758786,-122.10205,,,
1520514,47.625364,-122.045347,,,
1298934,47.584879,-122.033685,,,
811661,47.584879,-122.033685,,,
722489,47.432251,-121.803388,,,
1147843,47.297285,-122.16328,,,
835335,47.61067,-122.33438,,,
1210337,47.63287,-122.32253,,,
1945624,47.671346,-122.34166,,,
435776,47.60252,-122.32855,,,
1530168,47.66377,-122.30118,,,
530025,47.53282,-122.35443,,,
908632,47.66747,-122.37468,,,
459136,47.546188,-122.31514,,,
1338455,47.630648,-122.34675,,,
1320260,47.65526,-122.53508,,,
1771359,47.629653,-122.29752,,,
2129387,47.68382,-122.30122,,,
1078794,47.57487,-122.39392,,,
1315975,47.685919,-122.37838,,,
1096363,47.543348,-122.27496,,,
1125270,47.63877,-122.36694,,,
917026,47.61487,-122.34578,,,
1211910,47.61157,-122.30406,,,
1081445,47.716648,-122.30308,,,
636484,47.54687,-122.3748,,,
1160842,47.733852,-122.34461,,,
51324,47.57867,-122.33441,,,
730181,47.538887,-122.38803,,,
999070,47.58577,-122.30081,,,
648071,47.501753,-122.35688,,,
206802,47.443756,-122.33068,,,
1097314,47.753019,-122.30373,,,
13776,47.606139,-122.33186,,,
738356,47.458821,-122.34943,,,
634344,47.491327,-122.3027,,,
1128510,47.740886,-122.36978,,,
552118,47.497971,-122.24664,,,
496502,47.450321,-122.27472,,,
850926,47.397521,-122.315,,,
1222671,47.64767,-122.39758,,,
555664,47.986274,-122.20222,,,
858352,47.943468,-122.21792,,,
689734,47.90296,-122.25064,,,
1375076,47.893451,-122.19797,,,
14473,48.681582,-122.1977,,,
684825,48.495234,-122.61976,,,
1019443,48.203856,-122.05288,,,
894550,48.747578,-122.48508,,,
1007617,48.759079,-122.43597,,,
746222,48.725417,-122.435478,,,
455185,48.961443,-122.73714,,,
129027,48.559548,-122.41375,,,
330828,48.486892,-122.33366,,,
181899,47.962134,-122.40089,,,
75395,48.497601,-121.70018,,,
209757,48.204162,-122.66723,,,
74360,48.931679,-122.63256,,,
40443,48.265483,-121.56075,,,
53579,48.841442,-122.12547,,,
134827,48.672312,-122.91972,,,
183214,48.900256,-122.32095,,,
543183,48.852655,-122.61807,,,
168044,48.029176,-122.54222,,,
314525,48.55113,-123.07563,,,
88993,47.851713,-121.66644,,,
205428,48.070852,-121.82242,,,
58271,48.085852,-122.57129,,,
124717,48.393063,-122.50476,,,
1141955,48.028355,-122.06327,,,
176331,48.030555,-122.44856,,,
70318,48.481655,-122.88271,,,
27974,48.699642,-122.66658,,,
472713,48.943476,-122.45723,,,
62265,48.853213,-122.247881,,,
8606,48.499159,-121.43163,,,
1074398,48.061269,-122.1588,,,
627634,48.093129,-122.21614,,,
667280,47.860245,-121.93734,,,
604323,48.414576,-122.35196,,,
411682,48.371026,-122.24432,,,
852987,47.916148,-122.30293,,,
11238,48.834208,-122.335734,,,
818748,48.303774,-122.65093,,,
18323,48.63205,-122.81372,,,
51816,48.99201,-123.05047,,,
445589,48.185511,-122.48209,,,
8453,48.509814,-121.48418,,,
472670,48.518653,-122.16545,,,
967195,47.930902,-122.03976,,,
621065,48.222046,-122.38961,,,
141255,47.86527,-121.78899,,,
48799,48.971298,-122.20146,,,
934826,47.846083,-122.11068,,,
25673,47.16438,-122.69584,,,
14849,46.75523,-122.01544,,,
8447,48.066605,-124.30909,,,
393188,47.58675,-122.62371,,,
594736,47.629717,-122.63493,,,
667513,47.564437,-122.71293,,,
71871,47.720777,-122.71309,,,
24999,47.705616,-122.92868,,,
381190,47.155649,-122.05255,,,
16307,47.035525,-121.951,,,
43328,47.974586,-122.78382,,,
9785,48.181608,-124.41188,,,
231924,47.088719,-122.64326,,,
229854,46.884733,-122.29237,,,
213838,47.378121,-122.7222,,,
4686,46.761546,-122.17858,,,
90582,47.838423,-124.35888,,,
615320,47.364321,-122.60011,,,
181989,47.244053,-122.6199,,,
1105004,47.301252,-122.60562,,,
14809,46.53619,-122.11766,,,
124925,47.569167,-122.63479,,,
604924,47.028423,-122.291,,,
72821,48.036882,-122.7599,,,
73517,47.910628,-122.57489,,,
47743,47.74878,-122.53051,,,
274005,47.807359,-122.51962,,,
99893,47.268551,-122.76897,,,
27217,47.200168,-122.77537,,,
236837,47.248208,-122.31737,,,
10819,46.711036,-122.0348,,,
39941,46.562676,-122.29514,,,
22670,48.058323,-122.68794,,,
130995,47.43025,-122.57159,,,
317634,47.039607,-122.14691,,,
20189,46.580048,-121.61674,,,
518789,48.097144,-123.40628,,,
240922,48.102836,-123.63765,,,
185516,47.907561,-122.69416,,,
753121,47.53587,-122.59905,,,
687607,47.470971,-122.66335,,,
399358,48.100255,-122.79736,,,
1036702,47.743302,-122.63041,,,
580594,47.196272,-122.31577,,,
583255,47.198591,-122.27131,,,
582980,47.147862,-122.31864,,,
963429,47.140045,-122.26012,,,
613137,47.112477,-122.32247,,,
41014,47.826111,-122.85233,,,
30277,46.525156,-121.85094,,,
161292,47.596122,-122.89456,,,
6109,48.283826,-124.37144,,,
639228,48.079979,-123.09916,,,
646398,47.667257,-122.69055,,,
905589,47.077796,-122.40517,,,
205679,47.164965,-122.6005,,,
284396,47.196364,-122.1887,,,
1322591,47.196364,-122.1887,,,
72532,47.735065,-122.55751,,,
654091,47.336226,-122.78309,,,
131073,47.247671,-122.43971,,,
269909,47.263971,-122.45879,,,
468477,47.212421,-122.4156,,,
370472,47.248953,-122.46599,,,
601997,47.26302,-122.49518,,,
644352,47.28392,-122.50433,,,
342540,47.209021,-122.44498,,,
383638,47.208987,-122.48053,,,
169714,47.066193,-122.113223,,,
702927,47.296007,-122.39835,,,
267554,47.242186,-122.35916,,,
173491,47.080682,-122.57987,,,
14808,47.151297,-122.567631,,,
46009,47.12562,-122.52294,,,
153321,47.202874,-122.37678,,,
482115,47.153571,-122.4485,,,
581686,47.148269,-122.41196,,,
249516,47.1309,-122.37589,,,
169480,47.247735,-122.52818,,,
719910,47.230402,-122.53272,,,
422579,47.203946,-122.52996,,,
689857,47.16062,-122.55877,,,
576983,47.16632,-122.50844,,,
1090697,47.014718,-122.8819,,,
864694,47.071484,-122.97702,,,
783718,47.027082,-122.80359,,,
482009,47.069339,-122.87249,,,
720159,46.969793,-122.99802,,,
785868,47.00581,-122.75285,,,
603823,47.085046,-122.78376,,,
371017,46.972965,-123.81923,,,
101065,47.374343,-122.8388,,,
5277,47.463965,-124.02938,,,
241577,47.445292,-122.88417,,,
403804,46.728383,-122.95142,,,
482486,46.630721,-123.01599,,,
9731,46.588026,-122.53345,,,
7143,47.118566,-124.16027,,,
46458,46.899189,-123.6907,,,
7766,46.483547,-123.1016,,,
168499,47.03575,-123.40713,,,
10777,46.532624,-122.74407,,,
64187,47.321442,-122.92935,,,
22447,46.781978,-124.08111,,,
42288,47.446725,-123.21175,,,
179576,47.026913,-123.91732,,,
5297,47.355226,-123.90189,,,
11765,47.521614,-123.06888,,,
63671,47.054419,-123.2739,,,
5008,47.26332,-123.43097,,,
178426,47.034615,-123.60332,,,
42807,46.50494,-122.48668,,,
53247,46.84066,-123.25649,,,
117011,46.983877,-124.15607,,,
69421,46.593526,-122.65346,,,
13715,46.569107,-123.30578,,,
106170,46.871178,-122.67573,,,
102350,46.668744,-123.67708,,,
255651,46.814438,-123.08647,,,
206768,46.954282,-122.48754,,,
4474,46.373347,-123.05308,,,
14207,46.513653,-122.62556,,,
656409,47.224044,-123.10538,,,
14263,46.528282,-122.57616,,,
37718,46.560786,-123.85214,,,
30688,47.433993,-123.02078,,,
170174,46.857968,-122.8326,,,
9964,46.737458,-123.98121,,,
77952,46.433226,-122.80083,,,
52452,47.33179,-123.07403,,,
17222,46.40521,-122.9827,,,
53811,46.887187,-124.10735,,,
111519,46.493247,-122.92262,,,
441773,46.893352,-122.56719,,,
63167,45.935656,-122.43726,,,
17861,46.001752,-122.45624,,,
848752,45.791345,-122.51789,,,
26973,45.719294,-121.47838,,,
302013,45.73451,-122.48034,,,
1069614,45.60916,-122.40547,,,
54518,45.801513,-121.91147,,,
203090,46.308371,-122.8987,,,
66266,46.208318,-123.34624,,,
8483,45.722786,-120.96163,,,
5255,46.06517,-122.29411,,,
10025,46.018228,-121.28904,,,
128966,45.846697,-120.75703,,,
29418,46.312541,-124.02968,,,
162121,46.015873,-122.79718,,,
440231,46.150433,-122.88566,,,
6089,45.82786,-121.09804,,,
225726,45.8768,-122.62193,,,
65477,46.365773,-124.05022,,,
976723,46.156082,-122.98043,,,
39316,45.726451,-121.19784,,,
28199,46.370075,-123.76506,,,
71132,46.501781,-124.04801,,,
521098,45.795825,-122.69804,,,
7940,46.302905,-123.62473,,,
25541,46.318482,-122.7757,,,
6011,46.296658,-123.46828,,,
64414,45.669604,-121.91332,,,
21971,46.352771,-122.66054,,,
31310,45.981582,-121.5395,,,
28610,45.730656,-121.57558,,,
245492,45.652255,-122.69009,,,
865976,45.63873,-122.62846,,,
660310,45.671806,-122.57894,,,
283321,45.647667,-122.66162,,,
589244,45.62104,-122.57947,,,
577232,45.681271,-122.66712,,,
587868,45.594465,-122.28112,,,
154790,45.786727,-121.47523,,,
316867,45.928662,-122.70284,,,
118121,45.843674,-122.39221,,,
1115295,45.67309,-122.51319,,,
877110,45.604075,-122.51035,,,
612867,45.627459,-122.52023,,,
847837,45.709555,-122.68473,,,
553573,45.712623,-122.63419,,,
855449,47.425497,-120.32881,,,
601684,47.436898,-120.25742,,,
90893,48.112268,-119.75203,,,
30164,47.999618,-119.66129,,,
8621,48.231421,-120.12065,,,
136333,47.522546,-120.48966,,,
158671,47.880774,-120.08379,,,
35479,47.782158,-120.35944,,,
213237,47.297368,-119.57129,,,
161598,47.728186,-120.73874,,,
4409,48.885618,-119.68939,,,
44004,47.333821,-120.19929,,,
9685,47.880616,-119.54481,,,
66982,47.915227,-120.12934,,,
5239,47.290624,-119.03268,,,
3416,48.138528,-120.02851,,,
779439,47.133606,-119.28455,,,
75754,48.343356,-119.57656,,,
143374,48.403174,-119.39066,,,
32840,47.745842,-120.09326,,,
68650,48.9332,-119.38169,,,
25304,48.03925,-119.9395,,,
38876,47.552462,-120.60457,,,
203563,47.18227,-119.85868,,,
14879,48.528793,-119.45276,,,
25161,47.360902,-120.11338,,,
56871,47.400024,-119.4624,,,
82970,48.689509,-119.32169,,,
43385,48.359904,-120.13051,,,
69958,46.970666,-119.0672,,,
34276,47.63205,-119.90423,,,
3547,48.810894,-118.93303,,,
69035,48.488543,-120.24261,,,
416463,46.616199,-120.46481,,,
656913,46.595248,-120.53102,,,
276139,46.550348,-120.62097,,,
1048207,46.605303,-120.61762,,,
136587,47.19377,-120.91733,,,
28078,46.662006,-120.71558,,,
546779,47.009726,-120.52364,,,
212490,46.260129,-119.90614,,,
60083,46.345166,-120.1843,,,
27296,46.406875,-120.62421,,,
55545,46.177732,-120.02966,,,
122154,46.540842,-120.33322,,,
101707,46.71207,-120.97097,,,
30902,46.364164,-120.09871,,,
423736,46.726395,-120.56997,,,
287130,46.342102,-119.99,,,
11080,47.087352,-120.71232,,,
43581,46.707735,-120.75713,,,
163068,46.35653,-120.33462,,,
161440,46.457731,-120.46721,,,
28108,46.377579,-120.7144,,,
128979,46.418933,-120.26699,,,
71810,47.642922,-117.59149,,,
117105,47.921687,-117.29378,,,
298523,47.466974,-117.60575,,,
336357,47.844289,-117.37274,,,
222422,47.966471,-117.48145,,,
12311,47.50505,-117.93432,,,
66000,48.041663,-117.24891,,,
35170,47.595572,-117.67344,,,
19142,47.383651,-117.18568,,,
12691,47.889348,-117.82325,,,
328880,47.648693,-117.15116,,,
4369,47.277842,-117.13639,,,
370205,47.656171,-117.08628,,,
231207,47.81108,-117.22306,,,
188378,47.583754,-117.68812,,,
14075,47.554592,-117.18352,,,
133808,47.751434,-117.06934,,,
245214,47.801194,-117.59325,,,
146613,47.703698,-117.12007,,,
32949,47.693129,-117.86164,,,
21790,47.463725,-117.11319,,,
33662,47.432691,-117.37449,,,
11280,47.273264,-117.99082,,,
14318,47.222328,-117.08133,,,
5916,47.858074,-117.74582,,,
51806,47.52507,-117.27054,,,
376798,47.643346,-117.19993,,,
13509,47.863857,-118.03661,,,
21091,48.305861,-117.94318,,,
12138,47.721863,-118.95554,,,
91273,48.269784,-117.73437,,,
25855,48.012084,-117.57306,,,
94316,46.875136,-117.4092,,,
19739,46.577614,-117.16133,,,
221461,48.658512,-117.7671,,,
22846,47.646132,-119.3827,,,
26466,47.995847,-118.95862,,,
10094,47.757764,-118.49343,,,
10903,48.890892,-118.64475,,,
17286,48.504786,-117.31689,,,
76241,47.671143,-118.18938,,,
23647,47.907923,-119.06531,,,
10971,46.941628,-117.7293,,,
12177,48.733324,-117.97348,,,
